frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,8.654775195862561077e+01,4.557709958239986037e+00,-8.728979802647201733e-03,2.766342705342644877e+02,1.833879065744191683e-01,nan,1.766589483854374314e-04,1.864059418519142497e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,4.775450788471840013e+01,4.356583420187482858e+01,-1.903588614738909628e-03,5.863117866558278735e+01,3.141166635186426470e-01,nan,1.924896238822704569e-05,1.766317256997001905e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,7.463455711140663595e+01,1.889463920090515359e+01,-1.606892451288548370e-03,4.915469897422951817e+01,3.692574627671082466e-01,nan,1.833187041672617747e-05,1.287855835194136844e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.966732414232667736e+01,4.184628967090443297e+01,-1.603120674363473245e-03,4.903422836545884422e+01,3.552233292071077519e-01,nan,1.690319016593307033e-05,6.511576208145076983e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.190732878866039357e+02,3.024515624480445908e+01,-7.346904976475702835e-03,2.324907808786052215e+02,1.476443543356088517e-01,nan,9.434150873683928677e-05,5.743432059076611473e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,6.460751087563701844e+01,3.827773856879203151e+01,-7.759545517792096163e-03,2.456705256523122500e+02,3.241216671746538491e-02,nan,1.949272611342912459e-05,1.622255163372066278e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,5.795699623905515629e+00,8.620698179698941033e+00,-7.559653704351939132e-03,2.392859782806697240e+02,6.018734826086946654e-02,nan,3.750675689032979300e-05,2.761713719085517482e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.099145473152107400e+02,4.936488005183652916e+01,-1.914045653344039095e-03,5.896517662774311219e+01,3.347580483009719998e-01,nan,2.156158772710310890e-05,1.535019249725135104e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.245293109405335343e+02,3.203926445007462576e+01,-7.191426954230618895e-03,2.275248106310532421e+02,1.160213325884293933e-01,nan,6.793401346175485377e-05,5.743432059076611473e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.309436120895834321e+01,3.827818886598358716e+01,-8.058405173898951918e-03,2.552161073299643306e+02,4.114936817085002030e-02,nan,2.726234296870787800e-05,2.522066666978040672e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,4.829848970712183842e+01,2.592455040814284573e+01,1.960004158384111381e-03,-6.043309193406983582e+01,2.790587247782772007e-01,nan,1.622128243238338133e-05,1.261193562269103374e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.371479261272997121e+02,3.196795642655294500e+01,-1.943990134003350991e-03,5.992160376699584390e+01,3.227659652540191271e-01,nan,2.065574550969491270e-05,4.495097483550982709e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,5.812897533368023772e+01,1.802376104903879650e+01,-1.702571762243776723e-03,5.221069753048180218e+01,3.590062169910244183e-01,nan,1.977955092772811193e-05,1.039519370759105676e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.499525651473614829e+01,2.712691188961820998e+01,-5.489031189089281677e-03,1.731502656170703460e+02,4.753720890572965541e-02,nan,1.461064189738147417e-05,8.886810503065794009e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,7.122805881205263745e+01,2.930516815543639453e+01,-1.452474493669455788e-02,4.617510915606412141e+02,1.367822540207697113e-02,nan,2.859876565450699562e-05,1.310230587270441127e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.137452031161335100e+02,3.444117702611690390e+01,-2.115068871751029332e-03,6.538586109015959380e+01,2.818746128037359355e-01,nan,2.138012097977474001e-05,1.927964657542128535e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
