frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,5.549319325741578979e+01,2.005917503269534663e+01,-2.060408473270339703e-03,6.364000718325461037e+01,2.211493266593448359e-01,nan,1.262284379958468719e-05,1.933188979380122774e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.509886252945281626e+01,4.744741504721290681e+01,-8.524951465126022129e-03,2.701176025244892003e+02,2.468152378464893992e-02,nan,1.836333945680364283e-05,1.554366871010414286e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.090270887672901807e+02,4.760307558552253937e+01,-6.403216167231216491e-03,2.023493468547746090e+02,5.006738805787325219e-02,nan,2.112585122109746937e-05,8.313106141046061381e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,7.235334358348828232e+01,1.060098842098622818e+01,-6.774904241927732183e-03,2.142210692606796840e+02,3.548365720628310349e-02,nan,1.663435408177864447e-05,1.933188979380122774e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.312928774620242223e+02,2.750815187755307889e+01,-6.738411054264708752e-03,2.130554763263469056e+02,5.561158653216113912e-02,nan,2.522855964861850039e-05,8.327814762014394745e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,7.004530494736377477e+01,4.318015644038549539e+01,1.693725678221660348e-03,-5.192815348067438208e+01,3.090791772025822670e-01,nan,1.478129200134311816e-05,4.248486139948037810e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.063048316443592398e+02,1.553997458616077232e+01,-7.795911154166223177e-03,2.468320445966588466e+02,5.157483632868631318e-02,nan,3.331576980190362707e-05,8.816607079669434910e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.151318844944690341e+02,5.324569934063119803e+01,-6.714255811354257787e-03,2.122839575233446112e+02,6.750976874185699028e-02,nan,3.189127723350733358e-05,8.313106141046061381e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.001875247689349351e+02,2.195067714034782824e+01,-6.119343096585281618e-03,1.932824369304460390e+02,7.348708083526689361e-02,nan,2.967015580236573156e-05,8.861069385033271573e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,8.730049177846967723e+01,2.749684704668007029e+01,-7.930045465130292071e-03,2.511162964015438490e+02,2.280433743338816655e-02,nan,1.410213083029895972e-05,1.229248582091989306e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.334927916212514845e+02,3.554014268945371668e+01,-1.749429582985267528e-03,5.370733699313566234e+01,3.430107897231862157e-01,nan,1.808985399575220961e-05,8.327814762014394745e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,5.572840057822316595e+01,1.505089142504614053e+01,-6.346239149276661391e-03,2.005295000888404502e+02,5.321763749411578814e-02,nan,2.190904112526768083e-05,1.253366741861305123e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,4.339284823032774341e+01,1.727056870625935403e+01,-6.516254297003666422e-03,2.059597863315776181e+02,4.267634271023923453e-02,nan,1.811342067618315914e-05,1.253366741861305123e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
