frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,1.064613500330822831e+02,6.294843687549813716e+00,-5.877296235877962731e-03,1.774872502996815058e+02,3.008567029347886113e-02,nan,1.073848643048165330e-05,2.586813947686344051e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.283975976070081231e+02,2.000475551694877296e+01,-7.939582877068725522e-03,2.396322359944679192e+02,1.739666350463042743e-02,nan,1.122764917560203550e-05,2.586813947686344051e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,9.037448433423496397e+01,2.726083912586570079e+01,-6.710015790142278592e-03,2.025804375191093527e+02,3.240755250416160749e-02,nan,1.604257534866362266e-05,2.642650587444796884e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,6.169154747216462908e+01,2.999463277804452233e+01,-1.519504320260401005e-02,4.582684183435601994e+02,4.758226066890469674e-03,nan,1.293433676342228196e-05,1.100695224387658300e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,6.231829233666142898e+01,4.260909371932896050e+01,-7.475999390728618396e-03,2.256626022144078263e+02,2.784984731579021044e-02,nan,1.644410039115747451e-05,1.263002113871405108e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.350910690870757946e+01,5.099885458571728236e+01,-1.480278726589553603e-02,4.464481703292647694e+02,6.824196891269784793e-03,nan,1.605824012538472619e-05,2.059547386826368509e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,5.940899463611143716e+01,1.922695195766331722e+01,-1.435375946721313342e-03,4.363433804513938696e+01,2.878102031506342140e-01,nan,9.298522081878528964e-06,1.100695224387658300e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.186423921608445227e+02,2.118298569046880431e+01,-8.230488493823835336e-03,2.483983914990882340e+02,1.915975768183697525e-02,nan,1.283872923144533122e-05,1.853591240199452628e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,8.302134089884884816e+01,1.612168166177381678e+01,-9.075084979539394664e-03,2.738494784015151708e+02,1.319315140394028418e-02,nan,1.121653186213722342e-05,6.678078429141281802e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.410200150256729614e+02,2.211128115941752625e+01,-7.841597980209271887e-03,2.366795572096604303e+02,1.719108476644115591e-02,nan,1.044839927517723212e-05,1.617376982492041648e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,4.447554133653970609e+01,4.132326687583501013e+01,-6.849077242545977516e-03,2.067709180263846349e+02,2.114563370874955606e-02,nan,9.513311917178709517e-06,1.144733955605375897e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,3.773596466389400916e+01,3.207017608490882310e+01,-8.162008609219988803e-03,2.463348173265719083e+02,1.375307629091204742e-02,nan,9.165324871831801023e-06,1.144733955605375897e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.311135390055171968e+02,3.489613795218548375e+01,-7.770982521149715459e-03,2.345516295950233712e+02,2.098345625409081538e-02,nan,1.279500318335684450e-05,1.617376982492041648e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.866035655723813846e+01,1.578769961060566018e+01,-8.654675572380771814e-03,2.611808531619408882e+02,1.707251614173810328e-02,nan,1.280434356084957574e-05,1.864096839334893119e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.138430258377326254e+02,2.329935764892085004e+01,-8.106312316687453237e-03,2.446564641657869856e+02,1.724240274690846952e-02,nan,1.207190160646800740e-05,4.494415159125865422e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,7.946219913143249869e+01,4.466617388778811204e+01,-8.561280021628529802e-03,2.583664698218521494e+02,1.334177268654879178e-02,nan,9.615297386547264302e-06,3.345143664254058535e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,4.115027815784169007e+01,1.232891089974215326e+01,-8.660719118760814433e-03,2.613629695059213986e+02,1.351717874289759536e-02,nan,1.075028648606540927e-05,1.399702072333838920e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,7.926049057984906199e+01,6.603464062931858614e+00,-7.697121443094897923e-03,2.323258984345539488e+02,2.532525800882168276e-02,nan,1.548034503427365467e-05,2.536760032642790819e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
