frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,1.184218269712299190e+02,1.399608890030815367e+01,-6.225535191503090218e-03,1.966742139563705223e+02,5.529945542155345617e-02,nan,2.228872329979515691e-05,8.006481245864055296e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.103303042102903930e+01,2.933403941174788798e+01,-1.341926125512668370e-02,4.264419270076822386e+02,2.499068201935406019e-02,nan,4.337796866901215084e-05,1.273942467036222403e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.672347504579307298e+01,4.075786944037395187e+01,-1.997152218028715176e-02,6.357212343894884725e+02,9.267404270620782647e-03,nan,4.471986327196015215e-05,5.751413350495526267e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,7.998805176615076107e+01,3.569585499630990455e+01,-8.415363127585116440e-03,2.666173494607541556e+02,3.485438606273982831e-02,nan,2.467170060263521362e-05,1.486559453203097014e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,3.926767047206502781e+01,4.593409258214133928e+01,-7.013247623009541756e-03,2.218337602510979991e+02,1.591777104849020352e-01,nan,1.002627697983340282e-04,4.284238582777993187e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,7.854372068495609938e+01,2.090059195307055262e+01,-7.803228889324318775e-03,2.470657731619559172e+02,2.027643091530317854e-02,nan,1.190338488898085786e-05,1.467509207574753383e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.180963363917810227e+02,2.199595126306558157e+01,-8.019900690130176910e-03,2.539862735693337186e+02,6.026359759470811817e-02,nan,4.014036214115439721e-05,5.263996216375343984e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,4.971232450782762413e+01,1.801766425421588380e+01,-7.641466865079028781e-03,2.418990918009104121e+02,4.388550511912381324e-02,nan,2.634900805579799032e-05,1.062978941730619020e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,9.652994716278624310e+01,2.898037292007421684e+01,-8.635891292305946515e-03,2.736610221865661288e+02,9.191840994477995519e-02,nan,7.560431980574398316e-05,5.863341828363530794e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,4.112447248513561959e+01,4.207313589779216301e+01,-7.123144480950892483e-03,2.253438674608226222e+02,1.216237662181394175e-01,nan,7.026270939836122000e-05,4.284238582777993187e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,7.502765138826612201e+01,6.652940071706308522e+00,-6.126549299277059095e-03,1.935126031471785097e+02,6.143957075814165947e-02,nan,2.352146541221668068e-05,1.467509207574753383e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.345721801626289107e+02,4.614632619608402564e+01,-1.780930486948731134e-03,5.471347631491686769e+01,3.404915272901734014e-01,nan,2.074834332627193133e-05,5.623354347049905222e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,4.645268382934080620e+01,2.813533027476769277e+01,-7.051790229808047213e-03,2.230648116618418442e+02,4.266076739934210327e-02,nan,2.123812444272987594e-05,1.062978941730619020e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,9.564729852034734847e+01,2.318384734260643754e+01,-7.390643372008589423e-03,2.338877858556147089e+02,1.202784167079522515e-01,nan,7.625859914613458885e-05,5.863341828363530794e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.878860793223809367e+01,4.451221901283451388e+01,-7.818904562581526288e-03,2.475664543893188920e+02,3.866661594479303687e-02,nan,2.358299035670095316e-05,2.246864419068202068e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.175813835726850272e+02,1.675720334394225119e+01,-1.477694457655169546e-02,4.698063516539272655e+02,1.778133660729608323e-02,nan,4.057068473167029611e-05,5.263996216375343984e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,8.966487094967308735e+01,3.317452569105993376e+01,-5.651767954137126328e-03,1.783480802132487781e+02,5.545847097839951001e-02,nan,1.793445163413708940e-05,8.044885883480214162e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.260704117552562025e+02,4.712778037105896090e+01,1.567764001958179632e-03,-4.790493574466412952e+01,3.572016284173733514e-01,nan,1.632260834340032354e-05,8.558231029259284028e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
