frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,3.590915452716857459e+01,3.809564046298662277e+01,-6.798815943832696614e-03,2.181702439106883560e+02,4.153259578017587383e-02,nan,1.985002415768723167e-05,2.185938792842864586e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.146606263705712223e+02,1.207405211562784153e+01,-8.353646350065802029e-03,2.682157202739045374e+02,2.105787443208750886e-02,nan,1.462006934175580291e-05,1.550180514751062866e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,3.438558555841533604e+01,1.628941249474360120e+01,-7.681959296666414014e-03,2.465960642525019466e+02,1.659747560697577562e-02,nan,9.678480051914101348e-06,2.121173858159573555e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,8.692470428700060836e+01,3.892502717406235035e+01,-1.349835678108825135e-03,4.278339014277215568e+01,3.208298692484111703e-01,nan,9.877279521565773967e-06,1.038895461390209007e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.008639466157185751e+02,5.013819371375586798e+01,-1.460037392701500408e-03,4.633046336743019111e+01,2.497802923037210077e-01,nan,7.633963548359823408e-06,1.005895373644145074e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.292416061848557831e+02,6.810879072033968917e+00,-7.700180706966118505e-03,2.471825585446142099e+02,1.942550464972236934e-02,nan,1.289564786619867288e-05,1.550180514751062866e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.320537934971737215e+01,1.744557797208209848e+01,-1.238963743416747476e-03,3.921474447908261141e+01,3.057836038291541492e-01,nan,7.667670481597257590e-06,1.656681240201822192e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,9.080688620871818273e+01,5.033335068087341568e+01,-8.644653381703603159e-03,2.775823916902698443e+02,1.982617494480132248e-02,nan,1.414672181985364411e-05,6.684624597823171754e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.087533100245256179e+02,5.170827332827232503e+00,-6.232013930393865038e-03,1.999265327943753618e+02,2.830582559372107898e-02,nan,1.063740705617066970e-05,1.638423966490062966e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,7.942213968917982925e+01,3.173879711754148758e+01,-8.093664793881266695e-03,2.598476688306433289e+02,2.855574086243761744e-02,nan,1.911989776941069023e-05,4.184729808323178091e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
