frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.000000000000000000e+00,1.825341773016880254e+01,1.078994430733836651e+01,-7.863842009608802697e-03,2.490017570881571203e+02,1.773490056218496314e-01,nan,1.440397752198598980e-04,6.726629322071448591e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,2.373852759626311837e+01,1.468367154398787200e+01,-8.713021632769641853e-03,2.761245663608191876e+02,1.396392463917925930e-01,nan,1.259448026193250728e-04,6.726629322071448591e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.693937262626896256e+01,2.492178233995150904e+01,-5.259454742505072396e-03,1.658175906395177890e+02,4.771718246982881162e-02,nan,1.335254111229832216e-05,5.964388720461510474e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000012158855257951e+02,3.715946501822207182e+01,-9.007309800110427367e-03,2.855241346220956871e+02,1.253488047618578349e-02,nan,9.751655476283394366e-06,2.283504238395813957e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.116242082108391287e+01,4.283686059347694908e+01,-6.071596555227966319e-03,1.917574117186500189e+02,3.953449920624585445e-02,nan,1.438965926464034684e-05,6.053117201492678845e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,9.960547538868752326e+01,1.101949972337445516e+01,-8.745605831662117691e-03,2.771653061380803251e+02,2.032561741213911866e-02,nan,1.594744002229044305e-05,2.070822201393379203e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.728786182240363090e+01,1.783667024560369185e+01,-7.638551767997825426e-03,2.418059835585688688e+02,8.355054673842421398e-02,nan,6.145463465661747324e-05,7.112569483670549531e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,8.242530739014480901e+01,2.258117289468582101e+01,-1.743417810767702901e-03,5.351532090278158194e+01,3.502861659254253857e-01,nan,1.949943651222935822e-05,5.964388720461510474e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,6.514307791817198279e+01,4.347540493192991562e+01,1.746358565986249342e-03,-5.360924866639575015e+01,3.314064851105780196e-01,nan,1.719197749299544665e-05,6.053117201492678845e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.371399202590229436e+02,4.711406081151103109e+01,-1.611097567730907995e-03,4.928901045336148456e+01,2.568348352172936666e-01,nan,9.907793299734700044e-06,3.442743420409649868e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
