frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
2.100000000000000000e+01,9.794758723136403944e+00,3.456410406075418251e+01,-7.843270619670729069e-03,2.517882073763876178e+02,2.848924197969771033e-02,nan,2.559325586683403779e-05,1.026343208137106977e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,2.984630391493199753e+01,3.508178434139338719e+01,-7.408223688518811648e-03,2.377853098111152406e+02,3.054226687032124410e-02,nan,1.704495732006274528e-05,8.625679653165704508e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,6.500008657267950696e+01,3.396735492259640665e+01,-1.558877111063986486e-02,5.010933793026181320e+02,6.772700973797451951e-03,nan,1.672078217689896347e-05,1.556483602299832647e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.158000956428465429e+02,5.904467131886447007e+00,-7.569826936639407512e-03,2.429868491568962838e+02,1.859314719655169590e-02,nan,1.018360410030667786e-05,1.449863471805795001e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.013233977473441172e+02,6.701729152824968949e+00,-6.755989790162049945e-03,2.167917943687577633e+02,2.736655598281589885e-02,nan,1.403466226331299273e-05,1.449863471805795001e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,4.931737111557251296e+01,3.421923718099039746e+01,-8.184645005911740656e-03,2.627760576970036368e+02,7.262417032838397457e-02,nan,5.071359099496490123e-05,5.255416739789133374e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,2.408693797985906926e+01,5.233364446762208644e+01,-7.677647621538606290e-03,2.464572839489848946e+02,3.325600570371556319e-02,nan,1.930489113308809772e-05,1.458812914672988015e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.063817602718486910e+02,3.006102515033055056e+01,1.372743762634518524e-03,-4.352073487057089096e+01,3.622497949093288483e-01,nan,1.279303288070881750e-05,6.574244664802640692e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,2.438637639737151375e+01,8.451484939055493584e+00,-1.402290527855355046e-02,4.506927046222859303e+02,9.394444416845670887e-03,nan,2.162383719816704676e-05,9.488219351053698958e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,1.457533514860880608e+01,1.722562242844849578e+01,-7.609761885641781742e-03,2.442722392150998019e+02,3.449870385558595487e-02,nan,1.986410348371106651e-05,1.191580152449528285e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,8.341113416214210474e+01,1.206864214194220786e+01,-7.396905937375394813e-03,2.374210242626322724e+02,2.706132645548242621e-02,nan,1.424049650835977884e-05,1.869900911220991446e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,9.978242172106551777e+01,3.909443400381791633e+01,-6.871821290153946188e-03,2.205200740394675449e+02,3.133591412939107368e-02,nan,1.464056873702040211e-05,1.118721345206735940e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.396671848062485708e+02,4.280570833746347148e+01,-7.416693261900204025e-03,2.380579207870556218e+02,2.488419511061501499e-02,nan,1.330618742401785872e-05,9.327582645632290337e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,5.403954236073804651e+01,4.501862593551174996e+01,-1.566290304118956450e-02,5.034794709067004419e+02,6.723990772923515991e-03,nan,1.750633973671040117e-05,1.177159981669297295e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,2.586502073623990583e+01,2.742987387863311000e+01,-7.007803081511876191e-03,2.248969330833540141e+02,4.128052236753909643e-02,nan,2.289740915222737550e-05,6.526508819378421755e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.325726517429918374e+02,4.886139976169057775e+01,-7.981725362863413206e-03,2.562446635596775195e+02,4.574388310886712272e-02,nan,3.021589376637815561e-05,9.327582645632290337e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,3.581993658320809004e+01,1.004891580523936945e+01,-6.563694284901806265e-03,2.106023603798964245e+02,3.866551370777204788e-02,nan,1.674066753043998050e-05,1.154461276506857459e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.377971351808538536e+01,4.201014525968469115e+01,-7.597543860060169789e-03,2.438789764463769245e+02,3.231526666021811156e-02,nan,1.869055552946281983e-05,1.458812914672988015e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.109772873365624690e+02,3.476228284483838848e+01,-1.512286358710505365e-03,4.801220587961908137e+01,3.735020787401325260e-01,nan,1.640443219084728970e-05,6.484548714165062400e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,5.949467942713913970e+01,1.342787115644384421e+01,-7.865316391326841391e-03,2.524977967566196355e+02,2.195873737214215637e-02,nan,1.394321036310620711e-05,2.314861779103348383e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,6.828579011339841998e+01,4.089217785794985360e+01,-1.374300986223119490e-02,4.416836838406117636e+02,1.042009799763576883e-02,nan,1.962339924619001748e-05,1.483182890836443768e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,2.773859555691818457e+01,2.117807135770007321e+01,-1.541504356484608724e-03,4.895264839419978387e+01,3.045599049636489308e-01,nan,1.197861748114636153e-05,6.526508819378421755e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,1.044927986349170226e+02,3.479018095610627626e+01,-7.455492325177065158e-03,2.393067499817722990e+02,3.109682463830376609e-02,nan,1.739581760007816066e-05,6.484548714165062400e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
