frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.070035185799345925e+02,8.530643048722477317e+01,-1.974218100487843113e-03,5.950458568627407629e+01,3.105057506415409563e-01,nan,nan,1.918789644566227892e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.583998215549532063e+02,9.830660509982435258e+01,-8.617288845744043232e-03,2.677103464424569097e+02,4.133282642560009990e-02,nan,nan,9.627253249355611331e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.820743253732566416e+02,1.052465522750684102e+02,-1.226233617420445336e-02,3.819526721856133236e+02,1.762030746020826211e-02,nan,nan,2.419830792481015180e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.101283526081554953e+02,1.052510428197947334e+02,-7.258938480117459180e-03,2.251372078904280158e+02,5.846344896785726775e-02,nan,nan,2.262946958166445555e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.190035718730186574e+02,1.193929787285141657e+02,-7.944943666542730182e-03,2.466378417387661841e+02,3.480120945530718046e-02,nan,nan,1.374339909651632929e+01,1.000000000000000000e+00
5.000000000000000000e+00,3.512121708052556812e+01,1.241608256728470820e+02,-5.651047678485223054e-03,1.747430241756499925e+02,7.993234389506065352e-02,nan,nan,1.103867902222466491e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.179613790354876528e+02,1.264816007619730982e+02,-7.419810898997733668e-03,2.301792382468822495e+02,5.143063848743112398e-02,nan,nan,2.262946958166445555e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.077914253982919845e+01,1.295976697500977650e+02,-8.419788820845233029e-03,2.615203411707554437e+02,3.793287237456210992e-02,nan,nan,7.721254767116149331e+00,1.000000000000000000e+00
5.000000000000000000e+00,8.847649198431961182e+00,1.570342154421985583e+02,-1.632491773033104346e-02,5.092812700530068923e+02,8.056241994482860047e-02,nan,nan,5.116205588254130632e+00,1.000000000000000000e+00
6.000000000000000000e+00,5.359787811005413971e+01,1.231473737804335045e+01,-2.160985107313409190e-02,6.749205669052622625e+02,7.498786696864434553e-03,nan,nan,1.584270027285467997e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.716492588815928002e+02,1.484402562533006886e+01,-1.684398077956153136e-02,5.255496376784204813e+02,1.783139456217828211e-01,nan,nan,5.528205297408809393e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.971116873623851120e+02,1.839733609600123643e+01,-1.612021571307904397e-02,5.028655414141522328e+02,1.583642980528832123e-02,nan,nan,1.086281970156578147e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.824377628890242704e+02,2.695389968596600028e+01,-1.736021011540173423e-02,5.417291916399706224e+02,9.321434266468031637e-03,nan,nan,1.424374012879896156e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.869916505510547040e+02,4.403924462013924312e+01,-7.779097201461776523e-03,2.414399158465029416e+02,4.030389463665373651e-02,nan,nan,1.436532705043264002e+01,1.000000000000000000e+00
6.000000000000000000e+00,5.277280803284342170e+01,4.719083038574969180e+01,-1.658426661866251733e-02,5.174097297167678562e+02,1.702840447924918177e-01,nan,nan,7.568458216711607456e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.549727165682014061e+02,8.930999704250579896e+01,-7.999539754249834420e-03,2.483489811216315957e+02,5.332122478408307664e-02,nan,nan,9.627253249355611331e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.053982448608555984e+02,1.242717151075398760e+02,-2.256229890977959340e-02,7.047719916474972024e+02,1.880459458147676344e-02,nan,nan,1.134106018984281761e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.566465671186993518e+02,2.007156939567574483e+01,-9.130488780130457602e-03,2.837949535249945257e+02,2.916943198289867478e-02,nan,nan,1.588735264300729355e+01,1.000000000000000000e+00
7.000000000000000000e+00,6.020457842403956050e+01,4.862273423400551309e+01,-4.305623933346214988e-02,1.347088868951827862e+03,5.659911759933633491e-03,nan,nan,7.568458216711607456e+00,1.000000000000000000e+00
7.000000000000000000e+00,6.505299939241147911e+01,7.048353263039653882e+01,-1.501713695537549437e-02,4.682930732396025064e+02,7.846607630523028121e-03,nan,nan,6.506204813362335138e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.762297932385449428e+02,8.176465391590136278e+01,-1.509289218696500089e-02,4.706673781701374537e+02,1.092911057079415382e-02,nan,nan,1.204051424474144127e+01,1.000000000000000000e+00
7.000000000000000000e+00,9.091993492857855585e+01,1.062985194209026076e+02,-1.706351854077284291e-02,5.324303451615301128e+02,1.175104259835724196e-02,nan,nan,8.918578903313319373e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.119615806223869328e+02,1.075908018974311773e+02,-3.410840384950237364e-02,1.066647644479038718e+03,3.829604818565035540e-02,nan,nan,5.906274563110850195e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.686224343936677883e+01,1.233351163285757366e+02,-8.739988011826019948e-03,2.715559585393158955e+02,2.603623361146534254e-02,nan,nan,1.271094669513115960e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.900258070650709783e+02,1.353095594429517234e+02,-1.611288891101355508e-02,5.026359062865956275e+02,9.254081763767629809e-03,nan,nan,2.377517908229365773e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.824203803890870574e+02,1.271017016363043339e+01,-1.579552841264720772e-02,4.926892586397205491e+02,1.194677134205146540e-02,nan,nan,1.098045525743949824e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.017733625944418634e+02,1.862205707472857341e+01,-7.985287758480064113e-03,2.479022979934023851e+02,3.136306735807126156e-02,nan,nan,1.053125789719494776e+01,1.000000000000000000e+00
7.000000000000000000e+00,2.044429047004242648e+02,3.357719774904132493e+01,-7.900942676893269942e-03,2.452587717460925774e+02,6.138049356243013843e-02,nan,nan,9.057959839356927390e+00,1.000000000000000000e+00
7.000000000000000000e+00,8.827084574674455553e+01,8.115163343633010129e+01,-7.037942576843339744e-03,2.182107996178613973e+02,3.738313111889624007e-02,nan,nan,1.659105140458517980e+01,1.000000000000000000e+00
8.000000000000000000e+00,9.361747843275828984e+01,6.249235591743551055e+01,-8.991892940395249112e-03,2.794511111430181813e+02,1.463261722681984400e-01,nan,nan,3.844954378795753414e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.002080161968404148e+01,8.533629182668592250e+01,-7.261315687617975537e-03,2.252117138403268370e+02,4.543953907382913826e-02,nan,nan,3.437849123515975691e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.186007664636516949e+02,1.031345201415856820e+02,-1.560888151429760777e-02,4.868394098342700431e+02,8.874712874898116333e-02,nan,nan,7.996076270417378673e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.002171727225487814e+02,1.431937877139646673e+02,-1.643477281335862725e-02,5.127243255331890168e+02,1.238624716448277763e-02,nan,nan,1.961857130947996808e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.709458388323538713e+01,1.436161045435202936e+02,-1.641966067903712079e-02,5.122506841188919680e+02,6.964184418779884034e-03,nan,nan,1.209637867268033773e+01,1.000000000000000000e+00
8.000000000000000000e+00,4.755220564006860684e+01,1.496956213157550906e+02,-1.545375971578434073e-02,4.819776142418649556e+02,6.951271737294950626e-02,nan,nan,1.209637867268033773e+01,1.000000000000000000e+00
8.000000000000000000e+00,6.689446536314468972e+01,1.154476854344472798e+02,-7.012119085514948238e-03,2.174014450492309436e+02,5.684518852288844570e-02,nan,nan,1.271094669513115960e+01,1.000000000000000000e+00
9.000000000000000000e+00,2.032644142520465280e+01,1.218524659139574453e+02,-1.279167564620801480e-02,3.985431213458122102e+02,1.255880783464199402e-01,nan,nan,6.325009612178455143e+00,1.000000000000000000e+00
9.000000000000000000e+00,4.061199024165944849e+01,5.139512811221775479e+01,-3.510845466331665582e-02,1.097991031967984100e+03,1.463981828871274704e-02,nan,nan,1.286707459849212043e+01,1.000000000000000000e+00
9.000000000000000000e+00,2.265543524317376125e+02,6.017542302507223440e+01,-7.741022843469173159e-03,2.402465971276237156e+02,4.682091700885615548e-02,nan,nan,1.405387344273598949e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.336450213310180679e+01,1.594370469360505922e+02,-1.969661250725759927e-02,6.149562361925657115e+02,4.579228577418714696e-02,nan,nan,5.116205588254130632e+00,1.000000000000000000e+00
1.000000000000000000e+01,6.940047642914164783e+01,1.118822137678885120e+01,-8.817980921757125057e-03,2.740003963254692394e+02,2.114847817273146635e-02,nan,nan,1.584270027285467997e+01,1.000000000000000000e+00
1.000000000000000000e+01,2.003147516003540431e+02,5.691855392605893371e+01,-8.537213728627911571e-03,2.652006485457861231e+02,2.925515073389783893e-02,nan,nan,1.541850323354799990e+01,1.000000000000000000e+00
