frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
8.000000000000000000e+00,3.776819752684218656e+01,1.321016403204592677e+02,-1.012253250506003725e-02,3.150765012719539868e+02,5.597613994178196606e-02,nan,nan,7.926594648932575815e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.499158144367664818e+02,1.573397182463601780e+02,-1.612026869454071670e-02,5.029286419367136887e+02,1.688696341607287543e-02,nan,nan,3.212078753558333943e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.950864370182165430e+02,7.324232713977256992e+01,-2.386974845714594316e-03,7.279491041232974169e+01,3.513874261320274472e-01,nan,nan,1.416974595722127006e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.712804808980472444e+02,1.147251603045927766e+02,-2.207688937819974207e-03,6.717958480862967008e+01,2.937962924220991479e-01,nan,nan,6.531531784305463439e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.193086784821720130e+02,8.959099447995117771e+01,-1.748811030303504266e-02,5.457701351482108976e+02,1.159604565812999422e-02,nan,nan,1.288038967199336682e+01,1.000000000000000000e+00
9.000000000000000000e+00,4.956299363927777080e+01,9.092353782876047319e+01,-9.286492485859410353e-03,2.888913036696160930e+02,3.893473161769289703e-02,nan,nan,7.497692265995436145e+00,1.000000000000000000e+00
9.000000000000000000e+00,4.831565584492626186e+01,1.252178130854541251e+02,-1.649145110885313209e-02,5.145542634883909159e+02,1.423394433425195782e-02,nan,nan,1.259507659258646584e+01,1.000000000000000000e+00
9.000000000000000000e+00,6.075398356708895165e+01,1.542069868828143910e+02,-9.713013331226774683e-03,3.022501529602748747e+02,2.914652289301666865e-02,nan,nan,9.082575807091467723e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.561317035717547981e+02,4.331366436133976094e+01,-8.532138915500328200e-03,2.652645670921395435e+02,4.509441010452852616e-02,nan,nan,9.279141218545689185e+00,1.000000000000000000e+00
9.000000000000000000e+00,3.334918583360123989e+01,1.255211207069723258e+02,-9.580150681019573150e-03,2.980888273421874146e+02,1.053666290809766037e-01,nan,nan,7.926594648932575815e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.267147003457053387e+02,2.262213945157573036e+01,-2.670855119644099506e-03,8.168618463070669122e+01,2.514396140894912257e-01,nan,nan,1.542822831478568801e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.039062991373898512e+02,1.028250124701741868e+02,-1.555812379650618922e-02,4.853219785018048356e+02,2.083761375823578454e-02,nan,nan,1.286385464334694007e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.916864808320865450e+02,7.762482331535504265e+00,-1.910777549656958408e-03,5.788016948056115751e+01,3.572260254078206687e-01,nan,nan,1.019715983791446590e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.740186682819831958e+02,6.362882170458048847e+01,-1.035071600218091629e-02,3.222233241805220132e+02,2.900059365741747275e-02,nan,nan,6.753577617583015780e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.901755217474588733e+01,1.010016344869909517e+02,-2.140962268803202947e-03,6.508967167836999579e+01,3.530445419221770464e-01,nan,nan,5.913897674654164049e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.213586912495409820e+02,1.570420743501171899e+02,-8.791610404731496631e-03,2.733913457889145775e+02,1.536524078051257902e-01,nan,nan,1.588429372071351864e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.178644214706505124e+02,1.594499790922505156e+02,-2.199497983620683512e-03,6.692303996707389047e+01,3.535258504146013836e-01,nan,nan,7.186891047867256965e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.184774852588111003e+02,1.599143052804619813e+01,-2.282618817598061883e-03,6.952642666218669376e+01,3.295040846019768876e-01,nan,nan,7.410446488184176062e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.420021359140200801e+01,5.648411249110512955e+01,-2.305905163423954511e-03,7.025576682878588031e+01,3.729358187018464443e-01,nan,nan,1.075401530510240100e+01,1.000000000000000000e+00
1.000000000000000000e+01,2.331462565728307368e+01,8.505577074287403150e+01,-2.568096350380124834e-03,7.846772783826394004e+01,2.863091347050680247e-01,nan,nan,9.171529068260326767e+00,1.000000000000000000e+00
1.000000000000000000e+01,3.678003556326713408e+01,1.464197938078406480e+02,-1.691198669331957141e-03,5.100284753596356779e+01,3.646868040012694046e-01,nan,nan,1.435221179311635176e+01,1.000000000000000000e+00
1.100000000000000000e+01,6.757068227396307236e+01,9.329446735246679623e+01,-9.893865824011117971e-03,3.079145447975955108e+02,1.850237447297540250e-01,nan,nan,6.953946636933215686e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.052096074180872733e+02,1.074775527873699161e+02,-8.966670399852709472e-03,2.788743136603523567e+02,3.412531397333429251e-02,nan,nan,1.277698365445380269e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.397329417233288318e+01,1.357823973405770630e+02,-9.703751595846332387e-03,3.019600707088183640e+02,4.845176609843737658e-02,nan,nan,2.192530446357749341e+01,1.000000000000000000e+00
1.100000000000000000e+01,9.780250862012671575e+01,1.437233787861338214e+02,-7.640305572692173211e-03,2.373318942852639850e+02,4.746921879437548952e-02,nan,nan,1.037995432314830779e+01,1.000000000000000000e+00
1.100000000000000000e+01,7.926204460879461067e+01,1.444800368900854437e+02,-9.844315255693325203e-03,3.063625958562635674e+02,3.612406406024504246e-02,nan,nan,9.517982405134109314e+00,1.000000000000000000e+00
1.100000000000000000e+01,5.622734960893954792e+01,1.136235300468731992e+02,-1.016051301560343123e-02,3.162660701332237636e+02,3.848658533178750396e-02,nan,nan,8.321717274247285800e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.888458102822643809e+02,1.032224944269918012e+02,-1.988600608315918561e-03,6.031762716464623253e+01,3.309804978012211851e-01,nan,nan,1.690796789542105927e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.517699470178755661e+01,4.785928420670350292e+00,-9.631188032391832868e-03,2.996873430831687983e+02,5.675572729433542296e-02,nan,nan,2.871435721689552878e+01,1.000000000000000000e+00
1.200000000000000000e+01,7.403912956285957137e+01,4.174272250193353528e+01,-9.054591218114450835e-03,2.816280382987305302e+02,4.901259173483085707e-02,nan,nan,1.045497876294651363e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.701730405480874992e+02,8.820500579734574842e+01,-1.016673946229546335e-02,3.164610856028745616e+02,3.688723379773706235e-02,nan,nan,6.122344565957328122e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.685721247728557444e+02,1.031392971934992318e+02,-9.236702915453771229e-03,2.873318690616247864e+02,3.294249413833161277e-02,nan,nan,7.369787133490945941e+00,1.000000000000000000e+00
1.200000000000000000e+01,6.441268372629285466e+01,1.121231021812969715e+02,-8.125865552401774841e-03,2.525398792195736348e+02,7.838911859027708484e-02,nan,nan,8.321717274247285800e+00,1.000000000000000000e+00
1.200000000000000000e+01,4.518692214783087024e+00,1.134870432084275933e+02,-2.762768774228732335e-02,8.633468452976727576e+02,6.691545841654766846e-03,nan,nan,1.158467067748287249e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.223189958405447300e+02,1.164186381115492708e+02,-8.708904915708758770e-03,2.708009679085242851e+02,4.245829328041383910e-02,nan,nan,8.669015219063913591e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.944840486168422728e+02,1.249532318522482655e+02,-1.648136410320844708e-02,5.142383333535218526e+02,1.564695808077665173e-02,nan,nan,6.487931531004885066e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.698174614947248244e+02,1.295435938012017232e+02,-6.389965809356574870e-03,1.981706184837688625e+02,6.036052590503804272e-02,nan,nan,1.489048008184826699e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.951480447474283153e+02,2.789358977456501165e+01,-2.106804806055919809e-03,6.401984261386265018e+01,3.278078779949082922e-01,nan,nan,1.498279745502108895e+01,1.000000000000000000e+00
1.200000000000000000e+01,8.012786335614901390e+00,4.094429221226138793e+01,-2.813042389276020246e-03,8.613956206042428221e+01,2.172272940652657525e-01,nan,nan,9.086826165613613782e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.548912442714381044e+01,6.279012317573928215e+01,-3.631322295329756939e-03,1.117685039076419002e+02,2.058535789510714809e-01,nan,nan,1.075401530510240100e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.302241606449474318e+02,1.199767547880502718e+02,-2.828275333425007976e-03,8.661666560026201012e+01,3.082979406779186027e-01,nan,nan,8.669015219063913591e+00,1.000000000000000000e+00
