frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,5.043323570403154577e+01,9.650789506843193521e+01,-7.090926812067070706e-03,2.198714206507954714e+02,5.151354615251513280e-02,nan,nan,1.002990504674707140e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.774951286522195630e+02,1.056662091689348841e+02,-7.660615976867366471e-03,2.377265016066171199e+02,4.747996365397200158e-02,nan,nan,1.291628134608842871e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.677130350560255749e+02,1.147293581549080130e+02,-6.681034300345668232e-03,2.070246536203284791e+02,5.465549317569395882e-02,nan,nan,1.333529244773601441e+01,1.000000000000000000e+00
5.000000000000000000e+00,3.006938655698184348e+01,1.150962425980351753e+02,-5.553936083956988699e-03,1.716993724982332594e+02,8.711680258722664938e-02,nan,nan,9.805178533181058143e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.715245683730647386e+01,1.230235453295968284e+02,-5.430527768128215645e-03,1.678315343754619278e+02,1.166182795065975331e-01,nan,nan,8.430522843805396960e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.940039204456228106e+01,1.260846384254778343e+02,-1.278068997952167170e-02,3.981988108337681638e+02,1.952263094312023384e-02,nan,nan,1.157857089047837285e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.885738944754717750e+01,1.308709104721928895e+02,-7.707007373601392972e-03,2.391804912478455094e+02,7.993201562858442966e-02,nan,nan,1.157857089047837285e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.021036193106382655e+02,1.305814874624184938e+02,-5.913033769860220543e-03,1.829541385162916356e+02,5.969162022957141822e-02,nan,nan,1.542608728283757991e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.410057310670958088e+02,1.437195048674616089e+02,-6.858453163969974349e-03,2.125852792541552105e+02,1.266343727750615100e-01,nan,nan,5.951084293402751690e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.546648364297898581e+01,1.454763842980741799e+02,-6.908749677365600729e-03,2.141616622608239027e+02,1.007475468580827371e-01,nan,nan,5.488627787668891145e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.202921665714467991e+01,1.453311872021599811e+02,-7.192331404590707883e-03,2.230496225908593146e+02,8.865268909521362151e-02,nan,nan,6.564339023228633607e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.572704973164252351e+01,1.520800633877092309e+02,-6.181025382310190164e-03,1.913534766666894313e+02,1.311184367158438890e-01,nan,nan,3.060705280200176848e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.000567211703313575e+01,1.564290763109038664e+02,-8.339235367524429690e-03,2.589956513588680309e+02,3.548926539169294792e-02,nan,nan,8.461599249117973898e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.986125492006691786e+02,1.595201399401753974e+02,-1.821308307741180063e-02,5.684597610849053808e+02,1.156843863423129282e-02,nan,nan,1.479066300418761948e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.557746084639580886e+02,9.950804711673569614e+00,-8.578216449354940029e-03,2.664857474088594245e+02,1.284511847715007482e-01,nan,nan,1.669443860612583208e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.074289218402999779e+02,1.506226070533327466e+01,-8.489760254169288756e-03,2.637133714823532387e+02,7.199672762769226964e-02,nan,nan,7.264851225472331642e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.509728715031053525e+01,2.984174969881959072e+01,-1.500937875908376143e-02,4.680499174426889226e+02,2.431071561994513353e-02,nan,nan,8.159294967561717016e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.389174647025875231e+00,3.657361518414413837e+01,-1.513915291931605157e-02,4.721172725550748055e+02,1.741163604548667809e-02,nan,nan,1.307578521130413662e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.099475175383578289e+02,3.690720062734737894e+01,-7.765025735973562528e-03,2.409988908613302385e+02,4.875477409740336388e-02,nan,nan,1.480871659877415425e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.569718595361873952e+02,4.561058553050656883e+01,-7.376420024661750792e-03,2.288192903632246100e+02,1.212594665601834931e-01,nan,nan,1.780290359754730645e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.903313205278184128e+01,4.891600137022928863e+01,-6.914759827498500634e-03,2.143500311535642027e+02,5.137206218852585771e-02,nan,nan,1.329992486625300252e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.072037242773268702e+02,5.144856550475115142e+01,-7.591233670177743344e-03,2.355519355811615867e+02,5.583320430130567225e-02,nan,nan,6.616277618714260456e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.012274062457662467e+02,6.016411301403964274e+01,-7.485470054370333901e-03,2.322371140274048003e+02,8.502367383249875843e-02,nan,nan,1.468931575880938922e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.107696015553999302e+01,7.283943298855510307e+01,-6.529466649747141770e-03,2.022742514028857954e+02,2.264595944231976299e-01,nan,nan,9.120985292288363411e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.270210433571239506e+01,1.013567566590014053e+02,-7.770075272157990140e-03,2.411571523887263311e+02,1.689259727378393805e-01,nan,nan,4.632454464374542447e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.183117593889806045e+02,1.039390503506308789e+02,-6.861046913444330576e-03,2.126665720181837855e+02,5.478204791923801942e-02,nan,nan,9.069259282918041620e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.236555913950605685e+02,1.305386871340012931e+02,-6.693821794171233089e-03,2.074254366290022631e+02,8.023402369875554108e-02,nan,nan,7.973795331622338445e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.251344114833067920e+02,1.320412167208792482e+02,-6.549166639926632012e-03,2.028916844544815774e+02,1.231508503157171530e-01,nan,nan,7.216399278474907142e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.570503611186900059e+02,1.600610242186885159e+02,-1.303100951056869287e-02,4.060442742335059165e+02,1.747864351365502333e-02,nan,nan,6.182758823444985730e+00,1.000000000000000000e+00
6.000000000000000000e+00,3.832735464642569667e+01,7.457371058681899001e+01,-2.516344088458080056e-03,7.649578720729404324e+01,2.774595190928332844e-01,nan,nan,1.414212671112863440e+01,1.000000000000000000e+00
7.000000000000000000e+00,5.993745898442231379e+01,4.293777301498175802e+01,-5.294562462244844017e-03,1.635701376459284120e+02,8.743133736833219594e-02,nan,nan,9.008583233577594385e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.087225239972282509e+01,4.625967342985076414e+01,-6.966696783816996204e-03,2.159778285858548372e+02,9.369635082235971968e-02,nan,nan,7.439075718107052815e+00,1.000000000000000000e+00
7.000000000000000000e+00,6.702651375251602417e+01,9.411386780069342706e+01,-1.353225702994355177e-02,4.217542711762777685e+02,1.642224977922190909e-02,nan,nan,7.775738902448241952e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.072050331894894981e+01,1.121399090124629652e+02,-9.238224096776270766e-03,2.871715717220185411e+02,5.653900429152947105e-02,nan,nan,7.699455510019496352e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.563618529796947598e+01,1.148424989145401156e+02,-1.383183355764245649e-02,4.311435372621141937e+02,4.308558638786208483e-02,nan,nan,1.289007184203628142e+01,1.000000000000000000e+00
7.000000000000000000e+00,2.220485357335796834e+02,1.255178901612457878e+02,-7.007170483119408259e-03,2.172463469679439072e+02,2.220328064728868123e-01,nan,nan,6.085465323793606274e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.493157094331174051e+01,1.314955894493834307e+02,-5.776129338290593093e-03,1.786633079021209198e+02,7.716818998530694529e-02,nan,nan,1.393982226706818217e+01,1.000000000000000000e+00
7.000000000000000000e+00,2.249136769488962102e+02,1.504206947785192767e+02,-6.091027223582163794e-03,1.885327728351059307e+02,8.496502429749008822e-02,nan,nan,1.838080350272949204e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.014595397996092601e+02,1.559861971397417619e+02,-9.176556550419850966e-03,2.852388001325733740e+02,6.979330631601821100e-02,nan,nan,6.258074243422647065e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.703927251866551629e+01,1.969190883314356455e+01,-1.280075291726097929e-02,3.988276193133405627e+02,6.198752983697575214e-02,nan,nan,1.083337719790193354e+01,1.000000000000000000e+00
7.000000000000000000e+00,8.729011137988479163e+01,5.490150849385342013e+01,-1.345188714824444715e-02,4.192353348285057564e+02,7.545038277350613054e-02,nan,nan,9.354840862325348283e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.676373319173526681e+02,5.986509623379497214e+01,-9.697782087581003491e-03,3.015749440111679291e+02,4.009830673725378603e-02,nan,nan,7.032997037325072753e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.707186195190756450e+02,1.739263338198229292e+01,-4.957508217668273390e-03,1.530062526446617426e+02,3.123060248416071882e-01,nan,nan,7.729204452842235007e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.857440995612643064e+01,3.474339916377226700e+01,-6.734513450410577889e-03,2.087007861727041700e+02,2.811642980866784214e-01,nan,nan,8.159294967561717016e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.114081147811623964e+02,7.604369150801711896e+01,-1.724884314798408574e-03,5.169001731535036015e+01,3.673240188653694727e-01,nan,nan,7.107253314552771428e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.896184476664812735e+02,1.875058824630959720e+01,-1.015250875320923910e-02,3.158268938975751325e+02,5.404830423598550038e-02,nan,nan,6.757116532499299666e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.073573770562085770e+02,2.232675963314076384e+01,-7.115367838180781772e-03,2.206374462782209775e+02,8.718784016126568392e-02,nan,nan,7.264851225472331642e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.978107662214013658e+02,8.736656163927669638e+01,-8.293896137135697150e-03,2.575746384994269533e+02,3.626242747616692519e-02,nan,nan,1.230426510457776956e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.331695139675720441e+01,1.068031495415946175e+01,-6.832467915464940020e-03,2.117708549252719763e+02,7.027183174736673088e-02,nan,nan,1.053403123656728546e+01,1.000000000000000000e+00
